inst_nm,inst_code,appl_code,kind_code,tx_code,upmu_nm
한네트,043,R430,0200,404001,[404001]3행이체MS시간외
한네트,043,R430,0200,404100,[404100]3행이체IC
한네트,043,R430,0200,510000,[510000]현금입금MS
한네트,043,R430,0200,510100,[510100]현금입금IC
한네트,043,R430,0400,011000,[011000]현금지급MS시간내
한네트,043,R430,0400,011011,[011011]현금지급MS시간외
한네트,043,R430,0400,011100,[011100]현금지급IC
한네트,043,R430,0800,000160,[000160]단말정보등록
한네트,043,R430,0800,000301,[000301]회선시험
한네트,043,S430,0800,000001,[000001]업무개시
한네트,043,S430,0800,000002,[000002]업무종료예고
한네트,043,S430,0800,000040,[000040]업무종료
한네트,043,S430,0800,000301,[000301]회선시험
한네트,043,S430,0800,000888,[000888]장애해제
한네트,043,S430,0800,000999,[000999]장애통보
한네트,043,S430,0810,000001,[000001]업무개시
한네트,043,S430,0810,000002,[000002]업무종료예고
한네트,043,S430,0810,000040,[000040]업무종료
한네트,043,S430,0810,000301,[000301]회선시험
한네트,043,S430,0810,000888,[000888]장애해제
한네트,043,S430,0810,000999,[000999]장애통보
효성티엔에스,046,R460,0200,011000,[011000]현금지급MS시간내
효성티엔에스,046,R460,0200,011011,[011011]현금지급MS시간외
효성티엔에스,046,R460,0200,011100,[011100]현금지급IC
효성티엔에스,046,R460,0200,310020,[310020]동행이체수취조회MS시간내
효성티엔에스,046,R460,0200,310021,[310021]동행이체수취조회MS시간외
효성티엔에스,046,R460,0200,310026,[310026]입금이체수취조회MS시간내
효성티엔에스,046,R460,0200,310027,[310027]입금이체수취조회MS시간외
효성티엔에스,046,R460,0200,310028,[310028]출금이체수취조회MS시간내
효성티엔에스,046,R460,0200,310029,[310029]출금이체수취조회MS시간외
효성티엔에스,046,R460,0200,310040,[310040]3행이체수취조회MS시간내
효성티엔에스,046,R460,0200,310041,[310041]3행이체수취조회MS시간외
효성티엔에스,046,R460,0200,310120,[310120]동행이체수취조회IC
효성티엔에스,046,R460,0200,310126,[310126]입금이체수취조회IC
효성티엔에스,046,R460,0200,310128,[310128]출금이체수취조회IC
효성티엔에스,046,R460,0200,310140,[310140]3행이체수취조회IC
효성티엔에스,046,R460,0200,311000,[311000]잔액조회MS
효성티엔에스,046,R460,0200,311050,[311050]현금입금수취조회MS
효성티엔에스,046,R460,0200,311100,[311100]잔액조회IC
효성티엔에스,046,R460,0200,311150,[311150]현금입금수취조회IC
효성티엔에스,046,R460,0200,316020,[316020]현급지급수수료조회MS
효성티엔에스,046,R460,0200,316120,[316120]현급지급수수료조회IC
효성티엔에스,046,R460,0200,400000,[400000]동행이체MS시간내
효성티엔에스,046,R460,0200,400001,[400001]동행이체MS시간외
효성티엔에스,046,R460,0200,400020,[400020]입금이체MS시간내
효성티엔에스,046,R460,0200,400021,[400021]입금이체MS시간외
효성티엔에스,046,R460,0200,400100,[400100]동행이체IC
효성티엔에스,046,R460,0200,400120,[400120]입금이체IC
효성티엔에스,046,R460,0200,402000,[402000]출금이체MS시간내
효성티엔에스,046,R460,0200,402001,[402001]출금이체MS시간외
효성티엔에스,046,R460,0200,402100,[402100]출금이체IC
효성티엔에스,046,R460,0200,404000,[404000]3행이체MS시간내
효성티엔에스,046,R460,0200,404001,[404001]3행이체MS시간외
효성티엔에스,046,R460,0200,404100,[404100]3행이체IC
효성티엔에스,046,R460,0200,510000,[510000]현금입금MS
효성티엔에스,046,R460,0200,510100,[510100]현금입금IC
효성티엔에스,046,R460,0400,011000,[011000]현금지급MS시간내
효성티엔에스,046,R460,0400,011011,[011011]현금지급MS시간외
효성티엔에스,046,R460,0400,011100,[011100]현금지급IC
효성티엔에스,046,R460,0800,000160,[000160]단말정보등록
효성티엔에스,046,R460,0800,000301,[000301]회선시험
효성티엔에스,046,S460,0800,000001,[000001]업무개시
효성티엔에스,046,S460,0800,000002,[000002]업무종료예고
효성티엔에스,046,S460,0800,000040,[000040]업무종료
효성티엔에스,046,S460,0800,000301,[000301]회선시험
효성티엔에스,046,S460,0800,000888,[000888]장애해제
효성티엔에스,046,S460,0800,000999,[000999]장애통보
효성티엔에스,046,S460,0810,000001,[000001]업무개시
효성티엔에스,046,S460,0810,000002,[000002]업무종료예고
효성티엔에스,046,S460,0810,000040,[000040]업무종료
효성티엔에스,046,S460,0810,000301,[000301]회선시험
효성티엔에스,046,S460,0810,000888,[000888]장애해제
효성티엔에스,046,S460,0810,000999,[000999]장애통보
ATM플러스,047,R470,0200,011000,[011000]현금지급MS시간내
ATM플러스,047,R470,0200,011011,[011011]현금지급MS시간외
ATM플러스,047,R470,0200,011100,[011100]현금지급IC
ATM플러스,047,R470,0200,310020,[310020]동행이체수취조회MS시간내
ATM플러스,047,R470,0200,310021,[310021]동행이체수취조회MS시간외
ATM플러스,047,R470,0200,310026,[310026]입금이체수취조회MS시간내
ATM플러스,047,R470,0200,310027,[310027]입금이체수취조회MS시간외
ATM플러스,047,R470,0200,310028,[310028]출금이체수취조회MS시간내
ATM플러스,047,R470,0200,310029,[310029]출금이체수취조회MS시간외
ATM플러스,047,R470,0200,310040,[310040]3행이체수취조회MS시간내
ATM플러스,047,R470,0200,310041,[310041]3행이체수취조회MS시간외
ATM플러스,047,R470,0200,310120,[310120]동행이체수취조회IC
ATM플러스,047,R470,0200,310126,[310126]입금이체수취조회IC
ATM플러스,047,R470,0200,310128,[310128]출금이체수취조회IC
ATM플러스,047,R470,0200,310140,[310140]3행이체수취조회IC
ATM플러스,047,R470,0200,311000,[311000]잔액조회MS
ATM플러스,047,R470,0200,311100,[311100]잔액조회IC
ATM플러스,047,R470,0200,316020,[316020]현급지급수수료조회MS
ATM플러스,047,R470,0200,316120,[316120]현급지급수수료조회IC
ATM플러스,047,R470,0200,400000,[400000]동행이체MS시간내
ATM플러스,047,R470,0200,400001,[400001]동행이체MS시간외
ATM플러스,047,R470,0200,400020,[400020]입금이체MS시간내
ATM플러스,047,R470,0200,400021,[400021]입금이체MS시간외
ATM플러스,047,R470,0200,400100,[400100]동행이체IC
ATM플러스,047,R470,0200,400120,[400120]입금이체IC
ATM플러스,047,R470,0200,402000,[402000]출금이체MS시간내
ATM플러스,047,R470,0200,402001,[402001]출금이체MS시간외
ATM플러스,047,R470,0200,402100,[402100]출금이체IC
ATM플러스,047,R470,0200,404000,[404000]3행이체MS시간내
ATM플러스,047,R470,0200,404001,[404001]3행이체MS시간외
ATM플러스,047,R470,0200,404100,[404100]3행이체IC
ATM플러스,047,R470,0400,011000,[011000]현금지급MS시간내
ATM플러스,047,R470,0400,011011,[011011]현금지급MS시간외
ATM플러스,047,R470,0400,011100,[011100]현금지급IC
ATM플러스,047,R470,0800,000160,[000160]단말정보등록
ATM플러스,047,R470,0800,000301,[000301]회선시험
ATM플러스,047,S470,0800,000001,[000001]업무개시
ATM플러스,047,S470,0800,000002,[000002]업무종료예고
ATM플러스,047,S470,0800,000040,[000040]업무종료
ATM플러스,047,S470,0800,000301,[000301]회선시험
ATM플러스,047,S470,0800,000888,[000888]장애해제
ATM플러스,047,S470,0800,000999,[000999]장애통보
ATM플러스,047,S470,0810,000001,[000001]업무개시
ATM플러스,047,S470,0810,000002,[000002]업무종료예고
ATM플러스,047,S470,0810,000040,[000040]업무종료
ATM플러스,047,S470,0810,000301,[000301]회선시험
ATM플러스,047,S470,0810,000888,[000888]장애해제
ATM플러스,047,S470,0810,000999,[000999]장애통보
나이스평가정보,052,R523,0300,1110,[1110]시재조회
나이스평가정보,052,R523,0300,1120,[1120]거래내역조회
나이스평가정보,052,R523,0300,1130,[1130]마감조회
나이스평가정보,052,S522,0200,1F003,[1F003]MyReport요청
나이스평가정보,052,S522,0200,24001,[24001]사업자MyReport요청
나이스평가정보,052,S522,0210,1F003,[1F003]MyReport요청
나이스평가정보,052,S522,0210,24001,[24001]사업자MyReport요청
나이스평가정보,052,S522,0800,99999,[99999]테스트콜
나이스평가정보,052,S522,0810,99999,[99999]테스트콜
나이스평가정보,052,S523,0100,1110,[1110]장애통보
나이스평가정보,052,S523,0110,1110,[1110]장애통보
나이스평가정보,052,S524,0200,73035,[73035]휴대폰인증및인증문자발송
나이스평가정보,052,S524,0200,73045,[73045]휴대폰인증및인증문자발송(생년월일)
나이스평가정보,052,S524,0200,73070,[73070]아이핀부가정보(CI)요청
나이스평가정보,052,S524,0200,73081,[73081]아이핀부가정보
나이스평가정보,052,S524,0200,730MC,[730MC]스마트멀티간편인증요청
나이스평가정보,052,S524,0200,730MO,[730MO]MO수신확인요청
나이스평가정보,052,S524,0200,740AK,[740AK]공개키요청
나이스평가정보,052,S524,0200,741AK,[741AK]이용기관 대칭키등록
나이스평가정보,052,S524,0210,73035,[73035]휴대폰인증및인증문자발송
나이스평가정보,052,S524,0210,73045,[73045]휴대폰인증및인증문자발송(생년월일)
나이스평가정보,052,S524,0210,73070,[73070]아이핀부가정보(CI)요청
나이스평가정보,052,S524,0210,73081,[73081]아이핀부가정보
나이스평가정보,052,S524,0210,730MC,[730MC]스마트멀티간편인증요청
나이스평가정보,052,S524,0210,730MO,[730MO]MO수신확인요청
나이스평가정보,052,S524,0210,740AK,[740AK]공개키요청
나이스평가정보,052,S524,0210,741AK,[741AK]이용기관 대칭키등록
나이스평가정보,052,S524,0300,73035,[73035]휴대폰인증번호확인
나이스평가정보,052,S524,0300,73045,[73045]휴대폰인증번호확인(생년월일)
나이스평가정보,052,S524,0310,73035,[73035]휴대폰인증번호확인
나이스평가정보,052,S524,0310,73045,[73045]휴대폰인증번호확인(생년월일)
나이스평가정보,052,S524,0800,93000,[93000]회선시험
나이스평가정보,052,S524,0810,93000,[93000]회선시험
신한카드,055,R551,0010,0100,[0100]트랙3정보
신한카드,055,R551,0010,0400,[0400]IC트랙3정보
신한카드,055,R556,0200,311,[311]승인취소
신한카드,055,R556,0200,320,[320]승인
신한카드,055,R556,0700,270,[270]모계좌집계조회
신한카드,055,R557,0100,100,[100]지급처리
신한카드,055,R557,0600,300,[300]잔액조회
신한카드,055,R557,0700,100,[100]집계처리
신한카드,055,R558,0200,312,[312]환불입금
신한카드,055,S551,0010,0200,[0200]발급진행상황조회
신한카드,055,S551,0020,0200,[0200]발급진행상황조회
신한카드,055,S556,0800,201,[201]업무개시
신한카드,055,S556,0800,203,[203]업무종료
신한카드,055,S556,0800,204,[204]장애통보
신한카드,055,S556,0800,205,[205]장애회복
신한카드,055,S556,0800,301,[301]회선시험
신한카드,055,S556,0810,201,[201]업무개시
신한카드,055,S556,0810,203,[203]업무종료
신한카드,055,S556,0810,204,[204]장애통보
신한카드,055,S556,0810,205,[205]장애회복
신한카드,055,S556,0810,301,[301]회선시험
신한카드,055,S557,0400,100,[100]불능처리
신한카드,055,S557,0410,100,[100]불능처리
신한카드,055,S559,0200,001,[001]발급
신한카드,055,S559,0210,001,[001]발급
우리카드,056,R564,0010,0100,[0100]트랙3정보
우리카드,056,R564,0010,0300,[0300]카드합격탈락정보
우리카드,056,S564,0010,0200,[0200]발급진행상황조회
우리카드,056,S564,0020,0200,[0200]발급진행상황조회
코스콤,060,R600,0100,100,[100]업무운영
코스콤,060,R600,0200,100,[100]사기이용계좌지급정지요청
코스콤,060,R600,0200,200,[200]사기이용계좌지급정지요청 내역통보
코스콤,060,R600,0200,500,[500]본인계좌 일괄지급정지요청
코스콤,060,R600,0300,100,[100]피해자소유계좌_사기이용계좌 입출금내역조회
코스콤,060,R600,0300,200,[200]지급정지 처리결과조회
코스콤,060,R600,0300,400,[400]사기피해자계좌사기이용계좌 입출금내역 조회(연속)
코스콤,060,R600,0300,500,[500]자사 보유계좌조회
코스콤,060,R600,0300,600,[600]본인계좌 일괄지급정지 대상기관조회
코스콤,060,S600,0100,100,[100]업무운영
코스콤,060,S600,0100,200,[200]회선체크
코스콤,060,S600,0110,100,[100]업무운영
코스콤,060,S600,0110,200,[200]회선체크
코스콤,060,S600,0200,300,[300]공통비밀번호관리
코스콤,060,S600,0200,600,[600]본인확인결과통보
코스콤,060,S600,0210,300,[300]공통비밀번호관리
코스콤,060,S600,0210,600,[600]본인확인결과통보
코스콤,060,S600,0800,100,[100]TEST시뮬레이션
코스콤,060,S600,0810,100,[100]TEST시뮬레이션
은행연합회,061,R610,0200,210,[210]세금우대금융기관등록내용조회
은행연합회,061,R610,0400,295,[295]지급정지등록및취소요청
은행연합회,061,R610,0800,100,[100]세금우대 개시처리
은행연합회,061,R610,0800,101,[101]세금우대 재개시 처리
은행연합회,061,R610,0800,200,[200]세금우대 종료 예고처리
은행연합회,061,R610,0800,201,[201]세금우대 종료처리
은행연합회,061,R610,0800,300,[300]세금우대 TestCall
은행연합회,061,R610,0800,400,[400]세금우대 시스템 장애 처리
은행연합회,061,R610,0800,500,[500]세금우대 시스템 장애회복 처리
은행연합회,061,R610,T900,291,[291]전화금융사기계좌명의인등록
은행연합회,061,S610,0200,200,[200]세금우대한도조회
은행연합회,061,S610,0200,201,[201]세금우대 추가가입 금액조회
은행연합회,061,S610,0200,205,[205]세금우대 저축종류별 한도조회
은행연합회,061,S610,0200,206,[206]세금우대 금융소득종합과세대상자 여부 조회
은행연합회,061,S610,0200,210,[210]세금우대전금융기관등록내용조회
은행연합회,061,S610,0200,290,[290]전화금융사기계좌명의인등록내용조회
은행연합회,061,S610,0200,311,[311]연금납입정보조회
은행연합회,061,S610,0200,312,[312]과세제외금액정보조회
은행연합회,061,S610,0200,500,[500]예금계좌개설정보단기간다수계좌개설여부조회
은행연합회,061,S610,0200,501,[501]대포통장명의인정보조회
은행연합회,061,S610,0200,502,[502]단기간다수계좌개설자및대포통장명의인여부조회
은행연합회,061,S610,0210,200,[200]세금우대한도조회
은행연합회,061,S610,0210,201,[201]세금우대 추가가입 금액조회
은행연합회,061,S610,0210,205,[205]세금우대 저축종류별 한도조회
은행연합회,061,S610,0210,206,[206]세금우대 금융소득종합과세대상자 여부 조회
은행연합회,061,S610,0210,210,[210]세금우대전금융기관등록내용조회
은행연합회,061,S610,0210,290,[290]전화금융사기계좌명의인등록내용조회
은행연합회,061,S610,0210,311,[311]연금납입정보조회
은행연합회,061,S610,0210,312,[312]과세제외금액정보조회
은행연합회,061,S610,0210,500,[500]예금계좌개설정보단기간다수계좌개설여부조회
은행연합회,061,S610,0210,501,[501]대포통장명의인정보조회
은행연합회,061,S610,0210,502,[502]단기간다수계좌개설자및대포통장명의인여부조회
은행연합회,061,S610,0300,210,[210]세금우대전금융기관등록내용추가조회
은행연합회,061,S610,0300,290,[290]전화금융사기계좌명의인등록내용추가조회
은행연합회,061,S610,0300,311,[311]연금납입정보추가조회
은행연합회,061,S610,0300,312,[312]과세제외금액정보추가조회
은행연합회,061,S610,0300,500,[500]예금계좌개설정보단기간다수계좌개설여부추가조회
은행연합회,061,S610,0300,501,[501]대포통장명의인정보추가조회
은행연합회,061,S610,0310,210,[210]세금우대전금융기관등록내용추가조회
은행연합회,061,S610,0310,290,[290]전화금융사기계좌명의인등록내용추가조회
은행연합회,061,S610,0310,311,[311]연금납입정보추가조회
은행연합회,061,S610,0310,312,[312]과세제외금액정보추가조회
은행연합회,061,S610,0310,500,[500]예금계좌개설정보단기간다수계좌개설여부추가조회
은행연합회,061,S610,0310,501,[501]대포통장명의인정보추가조회
은행연합회,061,S610,0400,210,[210]세금우대등록
은행연합회,061,S610,0400,215,[215]ISA계좌등록
은행연합회,061,S610,0400,290,[290]전화금융사기계좌명의인등록
은행연합회,061,S610,0400,295,[295]지급정지등록및취소요청
은행연합회,061,S610,0400,311,[311]연금납입정보등록정정삭제
은행연합회,061,S610,0400,312,[312]과세제외금액정보등록정정삭제
은행연합회,061,S610,0400,500,[500]예금계좌개설정보등록및해지
은행연합회,061,S610,0400,501,[501]대포통장명의인정보등록및해지
은행연합회,061,S610,0410,210,[210]세금우대등록
은행연합회,061,S610,0410,215,[215]ISA계좌등록
은행연합회,061,S610,0410,290,[290]전화금융사기계좌명의인등록
은행연합회,061,S610,0410,295,[295]지급정지등록및취소요청
은행연합회,061,S610,0410,311,[311]연금납입정보등록정정삭제
은행연합회,061,S610,0410,312,[312]과세제외금액정보등록정정삭제
은행연합회,061,S610,0410,500,[500]예금계좌개설정보등록및해지
은행연합회,061,S610,0410,501,[501]대포통장명의인정보등록및해지
은행연합회,061,S610,0500,210,[210]세금우대 해지
은행연합회,061,S610,0510,210,[210]세금우대 해지
은행연합회,061,S610,0600,210,[210]세금우대 정정
은행연합회,061,S610,0600,230,[230]세금우대 삭제
은행연합회,061,S610,0610,210,[210]세금우대 정정
은행연합회,061,S610,0610,230,[230]세금우대 삭제
은행연합회,061,S610,0700,200,[200]세금우대 집계표 조회
은행연합회,061,S610,0710,200,[200]세금우대 집계표 조회
은행연합회,061,S610,0800,300,[300]Test Call
은행연합회,061,S610,9500,210,[210]세금우대 해지취소
은행연합회,061,S610,9510,210,[210]세금우대 해지취소
SK플래닛,073,S730,A010,A01,[A01]회선체크
SK플래닛,073,S730,A011,A01,[A01]회선체크
SK플래닛,073,S730,A960,A96,[A96]제휴처사용 동의고객 반영
SK플래닛,073,S730,A961,A96,[A96]제휴처사용 동의고객 반영
SK플래닛,073,S730,K300,K30,[K30]CI적립승인
SK플래닛,073,S730,K301,K30,[K30]CI적립승인
SK플래닛,073,S730,K320,K32,[K32]CI차감승인
SK플래닛,073,S730,K321,K32,[K32]CI차감승인
SK플래닛,073,S730,K400,K40,[K40]CI거래승인
SK플래닛,073,S730,K401,K40,[K40]CI거래승인
SK플래닛,073,S730,K410,K41,[K41]CI거래승인취소
SK플래닛,073,S730,K411,K41,[K41]CI거래승인취소
SK플래닛,073,S730,W300,W30,[W30]포인트조회
SK플래닛,073,S730,W301,W30,[W30]포인트조회
씽크에이티,089,R891,ES,01,[01]미지정단말이체
씽크에이티,089,S890,CQ,01,[01]아이디조회
씽크에이티,089,S890,CQ,02,[02]공인인증서관리
씽크에이티,089,S890,CQ,03,[03]단말기지정관리
씽크에이티,089,S890,CQ,05,[05]미지정단말이체
씽크에이티,089,S890,CQ,06,[06]고객정보변경
씽크에이티,089,S890,CQ,07,[07]서비스관리
씽크에이티,089,S890,CR,01,[01]아이디조회
씽크에이티,089,S890,CR,02,[02]공인인증서관리
씽크에이티,089,S890,CR,03,[03]단말기지정관리
씽크에이티,089,S890,CR,05,[05]미지정단말이체
씽크에이티,089,S890,CR,06,[06]고객정보변경
씽크에이티,089,S890,CR,07,[07]서비스관리
씽크에이티,089,S890,TQ,01,[01]TEST POLL요청
씽크에이티,089,S891,CQ,01,[01]미지정단말이체
씽크에이티,089,S891,CR,01,[01]미지정단말이체
씽크에이티,089,S891,TQ,01,[01]TEST POLL요청
이지스엔터프라이즈,091,S910,0200,101,[101]신청자등록해지
이지스엔터프라이즈,091,S910,0210,101,[101]신청자등록해지
KB캐피탈,103,SKB1,0200,001,[001]개인신용정보송신
KB캐피탈,103,SKB1,0200,002,[002]개인신용정보송신(렌터카)
KB캐피탈,103,SKB1,0200,900,[900]개인신용정보송신(미동의)
KB캐피탈,103,SKB1,0210,001,[001]개인신용정보송신
KB캐피탈,103,SKB1,0210,002,[002]개인신용정보송신(렌터카)
KB캐피탈,103,SKB1,0210,900,[900]개인신용정보송신(미동의)
KB캐피탈,103,SKB1,0800,999,[999]회선체크
KB캐피탈,103,SKB1,0810,999,[999]회선체크
한국신용정보원,116,SFS0,0200,268,[268]안심차단 신청 상세 정보 조회
한국신용정보원,116,SFS0,0210,268,[268]안심차단 신청 상세 정보 조회
한국신용정보원,116,SFS0,0800,300,[300]회선시험
한국신용정보원,116,SFS0,0810,300,[300]회선시험
KB국민카드,125,RKC0,0200,010030,[010030]LiivMate회원정보통보
KB국민카드,125,RKC0,0200,030010,[030010]포인트리계좌입금
KB국민카드,125,RKC0,0200,040040,[040040]OCB회원정보 조회
KB국민카드,125,RKC0,0200,050050,[050050]카드발급심사관련고객정보제공
KB국민카드,125,RKC1,3240,001,[001]카드수령등록
KB국민카드,125,RKC1,3260,001,[001]TOKEN발급정보송부
KB국민카드,125,RKC1,3330,001,[001]ISP본인인증거래내역
KB국민카드,125,RKC1,3340,001,[001]ISP등록정보조회
KB국민카드,125,RKC1,3460,001,[001]선택형서비스변경
KB국민카드,125,RKC1,3461,001,[001]선택형서비스변경
KB국민카드,125,RKC1,3630,001,[001]사고자등해제
KB국민카드,125,RKC1,3900,301,[301]통신망관리
KB국민카드,125,RKC2,2000,100,[100]통합승인전문(승인)
KB국민카드,125,RKC2,2000,150,[150]통합승인전문(선거절)
KB국민카드,125,RKC2,2010,100,[100]통합승인전문(취소)
KB국민카드,125,RKC2,2030,110,[110]KT본인인증거래
KB국민카드,125,SKC0,0200,010010,[010010]포인트리적립
KB국민카드,125,SKC0,0200,010060,[010060]포인트리이벤트등록
KB국민카드,125,SKC0,0200,020010,[020010]포인트리사용
KB국민카드,125,SKC0,0200,040010,[040010]플랫폼회원정보조회
KB국민카드,125,SKC0,0200,040020,[040020]포인트리조회
KB국민카드,125,SKC0,0200,040030,[040030]포인트리 거래내역조회
KB국민카드,125,SKC0,0200,040070,[040070]포인트리이벤트정보조회
KB국민카드,125,SKC0,0200,040080,[040080]포인트리내역조회
KB국민카드,125,SKC0,0210,010010,[010010]포인트리적립
KB국민카드,125,SKC0,0210,010060,[010060]포인트리이벤트등록
KB국민카드,125,SKC0,0210,020010,[020010]포인트리사용
KB국민카드,125,SKC0,0210,040010,[040010]플랫폼회원정보조회
KB국민카드,125,SKC0,0210,040020,[040020]포인트리조회
KB국민카드,125,SKC0,0210,040030,[040030]포인트리 거래내역조회
KB국민카드,125,SKC0,0210,040070,[040070]포인트리이벤트정보조회
KB국민카드,125,SKC0,0210,040080,[040080]포인트리내역조회
KB국민카드,125,SKC1,3120,001,[001]회원등록불능사유조회
KB국민카드,125,SKC1,3121,001,[001]회원등록불능사유조회
KB국민카드,125,SKC1,3130,001,[001]비밀번호오류내역조회
KB국민카드,125,SKC1,3131,001,[001]비밀번호오류내역조회
KB국민카드,125,SKC1,3150,001,[001]카드발급문의조회
KB국민카드,125,SKC1,3151,001,[001]카드발급문의조회
KB국민카드,125,SKC1,3180,001,[001]회원인증결과조회요청
KB국민카드,125,SKC1,3181,001,[001]회원인증결과조회요청
KB국민카드,125,SKC1,3190,001,[001]개인회원등록전문
KB국민카드,125,SKC1,3190,002,[002]법인회원등록전문
KB국민카드,125,SKC1,3190,003,[003]회원제신고전문
KB국민카드,125,SKC1,3191,001,[001]개인회원등록전문
KB국민카드,125,SKC1,3191,002,[002]법인회원등록전문
KB국민카드,125,SKC1,3191,003,[003]회원제신고전문
KB국민카드,125,SKC1,3200,001,[001]카드실시간배송현황조회
KB국민카드,125,SKC1,3201,001,[001]카드실시간배송현황조회
KB국민카드,125,SKC1,3220,001,[001]카드재발송및폐기
KB국민카드,125,SKC1,3221,001,[001]카드재발송및폐기
KB국민카드,125,SKC1,3230,001,[001]카드사용등록
KB국민카드,125,SKC1,3231,001,[001]카드사용등록
KB국민카드,125,SKC1,3400,001,[001]KB증권상품서비스조회
KB국민카드,125,SKC1,3401,001,[001]KB증권상품서비스조회
KB국민카드,125,SKC1,3410,001,[001]KB증권상품서비스산출기준조회
KB국민카드,125,SKC1,3411,001,[001]KB증권상품서비스산출기준조회
KB국민카드,125,SKC1,3420,001,[001]카드적용서비스실적기본조회
KB국민카드,125,SKC1,3421,001,[001]카드적용서비스실적기본조회
KB국민카드,125,SKC1,3430,001,[001]카드적용서비스실적상세조회
KB국민카드,125,SKC1,3431,001,[001]카드적용서비스실적상세조회
KB국민카드,125,SKC1,3460,001,[001]선택형서비스변경
KB국민카드,125,SKC1,3461,001,[001]선택형서비스변경
KB국민카드,125,SKC1,3500,001,[001]소득공제집계조회
KB국민카드,125,SKC1,3501,001,[001]소득공제집계조회
KB국민카드,125,SKC1,3600,001,[001]사고자등해제
KB국민카드,125,SKC1,3601,001,[001]사고자등해제
KB국민카드,125,SKC1,3610,001,[001]도난분실사고접수
KB국민카드,125,SKC1,3611,001,[001]도난분실사고접수
KB국민카드,125,SKC1,3620,001,[001]도난분실사고접수현황조회
KB국민카드,125,SKC1,3621,001,[001]도난분실사고접수현황조회
KB국민카드,125,SKC1,3700,001,[001]가맹점정보기본조회
KB국민카드,125,SKC1,3701,001,[001]가맹점정보기본조회
KB국민카드,125,SKC1,3710,001,[001]가맹점정보상세조회
KB국민카드,125,SKC1,3711,001,[001]가맹점정보상세조회
KB국민카드,125,SKC2,3910,201,[201]업무개시
KB국민카드,125,SKC2,3910,202,[202]업무종료
KB국민카드,125,SKC2,3910,203,[203]장애통보
KB국민카드,125,SKC2,3910,204,[204]장애회복
KB국민카드,125,SKC2,3910,301,[301]통신망관리
KB국민카드,125,SKC2,3911,201,[201]업무개시
KB국민카드,125,SKC2,3911,202,[202]업무종료
KB국민카드,125,SKC2,3911,203,[203]장애통보
KB국민카드,125,SKC2,3911,204,[204]장애회복
KB국민카드,125,SKC2,3911,301,[301]통신망관리
한경머니콘,130,SMN0,0200,0001,[0001]기프티콘 발송
한경머니콘,130,SMN0,0210,0001,[0001]기프티콘 발송
한경머니콘,130,SMN0,0800,9999,[9999]테스트콜
한경머니콘,130,SMN0,0810,9999,[9999]테스트콜
한국전자금융,133,RNI0,0200,011100,[011100]현금지급IC
한국전자금융,133,RNI0,0200,310120,[310120]동행이체수취조회IC
한국전자금융,133,RNI0,0200,310126,[310126]입금이체수취조회IC
한국전자금융,133,RNI0,0200,310128,[310128]출금이체수취조회IC
한국전자금융,133,RNI0,0200,310140,[310140]3행이체수취조회IC
한국전자금융,133,RNI0,0200,311100,[311100]잔액조회IC
한국전자금융,133,RNI0,0200,311150,[311150]현금입금수취조회IC
한국전자금융,133,RNI0,0200,312210,[312210]현금입급결과조회
한국전자금융,133,RNI0,0200,316120,[316120]현급지급수수료조회IC
한국전자금융,133,RNI0,0200,400100,[400100]동행이체IC
한국전자금융,133,RNI0,0200,400120,[400120]입금이체IC
한국전자금융,133,RNI0,0200,402100,[402100]출금이체IC
한국전자금융,133,RNI0,0200,404100,[404100]3행이체IC
한국전자금융,133,RNI0,0200,510100,[510100]현금입금IC
한국전자금융,133,RNI0,0400,011100,[011100]현금지급IC
한국전자금융,133,RNI0,0800,000160,[000160]단말정보등록
한국전자금융,133,SNI0,0800,000001,[000001]업무개시
한국전자금융,133,SNI0,0800,000002,[000002]업무종료예고
한국전자금융,133,SNI0,0800,000040,[000040]업무종료
한국전자금융,133,SNI0,0800,000301,[000301]회선시험
한국전자금융,133,SNI0,0800,000888,[000888]장애해제
한국전자금융,133,SNI0,0800,000999,[000999]장애통보
한국전자금융,133,SNI0,0810,000001,[000001]업무개시
한국전자금융,133,SNI0,0810,000002,[000002]업무종료예고
한국전자금융,133,SNI0,0810,000040,[000040]업무종료
한국전자금융,133,SNI0,0810,000301,[000301]회선시험
한국전자금융,133,SNI0,0810,000888,[000888]장애해제
한국전자금융,133,SNI0,0810,000999,[000999]장애통보
KSNET,136,RKE0,0200,300,[300]거래내역계상계좌통지
KSNET,136,RKE0,0400,100,[100]타행이체불능통지
KSNET,136,RKE1,0109,100,[100]당행이체
KSNET,136,RKE1,0600,501,[501]자동이체계좌등록
KSNET,136,RKE1,0609,100,[100]이체처리결과조회
KSNET,136,RKE1,0800,100,[100]업무개시
KSNET,136,RKE1,0800,300,[300]업무종료
KSNET,136,SKE0,0100,100,[100]송금이체지급이체
KSNET,136,SKE0,0110,100,[100]송금이체지급이체
KSNET,136,SKE0,0600,101,[101]처리결과조회
KSNET,136,SKE0,0600,300,[300]잔액조회
KSNET,136,SKE0,0610,101,[101]처리결과조회
KSNET,136,SKE0,0610,300,[300]잔액조회
KSNET,136,SKE0,0700,100,[100]집계조회
KSNET,136,SKE0,0710,100,[100]집계조회
KSNET,136,SKE0,0800,100,[100]업무개시
